"Unique ID","Q2 - Did you switch careers into Data?","Q4 - What Industry do you work in?",Satisfaction_Salary,Satisfaction_WorkLife,Satisfaction_Coworkers,Satisfaction_Management,Satisfaction_Upward,Satisfaction_Learning,"Q7 - How difficult was it for you to break into Data?",Q8_Most_Important_Thing,"Q9 - Male/Female?","Q10 - Current Age","Q11 - Which Country do you live in?","Q12 - Highest Level of Education",Current_Role,min_salary,max_salary,avg_salary,Favorite_Language,Clean_Date,Clean_Ethnicity,Age,Age_Brackets
62a8b6ffbae91e4b8b8aa5c2,No,"Tech / IT",4.0,7.0,7.0,6.0,6.0,6.0,"Neither easy nor difficult","Better Salary",Male,25,India,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-14,"Asian / Asian American",25,21-25
62a8bf9e575fa3a5ae907617,No,"Tech / IT",3.0,4.0,4.0,4.0,2.0,0.0,"Neither easy nor difficult","Good Work/Life Balance",Male,23,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-14,"Asian / Asian American",23,21-25
62a8cd29bc6861bf317ea9a2,Yes,"Tech / IT",6.0,7.0,7.0,7.0,7.0,6.0,"Neither easy nor difficult",Other,Male,23,India,Bachelors,Other,41000,65000,53000,SQL,2022-06-14,"Asian / Asian American",23,21-25
62a8f477f408bae018f5869d,No,Healthcare,8.0,9.0,8.0,8.0,8.0,9.0,Difficult,"Better Salary",Male,40,"United States","High School","Data Analyst",86000,105000,95500,Python,2022-06-14,"White / Caucasian",40,36-40
62a8fcf5cf25554317384604,No,"Student / Unemployed",5.0,6.0,6.0,2.0,0.0,4.0,"Neither easy nor difficult","Better Salary",Male,29,"United States",Bachelors,"Data Analyst",41000,65000,53000,"C / C++",2022-06-14,"Hispanic / Latino",29,26-30
62a8fe9abc6861bf317f0c01,Yes,"Tech / IT",1.0,7.0,5.0,5.0,4.0,4.0,Difficult,"Better Salary",Male,28,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-14,"Asian / Asian American",28,26-30
62a9024d18134ddc75d6e76d,Yes,Healthcare,3.0,6.0,6.0,4.0,6.0,3.0,"Very Easy","Better Salary",Female,28,"United Kingdom",Masters,"Data Analyst",0,40000,20000,R,2022-06-14,"Black / African",28,26-30
62a95253bae91e4b8b8b91d9,Yes,"Retail / E-Commerce",0.0,3.0,3.0,4.0,5.0,5.0,Difficult,"Good Work/Life Balance",Female,26,India,Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-14,"Asian / Asian American",26,26-30
62a960567dc029e2d6749dd8,No,Construction,6.0,8.0,8.0,5.0,5.0,5.0,"Neither easy nor difficult","Better Salary",Male,30,Netherlands,Masters,"Data Engineer",41000,65000,53000,Python,2022-06-15,"White / Caucasian",30,26-30
62a9612bf8d5efcc22007c09,Yes,Education,5.0,9.0,7.0,9.0,8.0,9.0,"Neither easy nor difficult","Better Salary",Male,27,Australia,Bachelors,"Data Analyst",66000,85000,75500,SQL,2022-06-15,"Asian / Asian American",27,26-30
62a962380f8c8599d5b7e3fb,Yes,"Retail / E-Commerce",2.0,0.0,5.0,3.0,0.0,3.0,"Very Difficult","Remote Work",Male,28,Nigeria,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-15,"Black / African",28,26-30
62a993537dc029e2d674e9b5,No,Education,3.0,3.0,5.0,3.0,3.0,4.0,"Neither easy nor difficult","Good Work/Life Balance",Female,38,Nigeria,Masters,"Data Analyst",66000,85000,75500,Python,2022-06-15,"Black / African",38,36-40
62a9bb81bc6861bf3180079c,No,"Finance / Banking",2.0,6.0,5.0,5.0,6.0,6.0,Easy,"Good Culture",Male,22,Mexico,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-15,"White / Caucasian",22,21-25
62a9c880f408bae018f6aa1b,Yes,"Energy / Oil & Gas",7.0,8.0,9.0,9.0,9.0,9.0,Difficult,"Better Salary",Male,34,"United States",Bachelors,"Data Analyst",86000,105000,95500,Python,2022-06-15,"Hispanic / Latino",34,31-35
62a9e206f3072dd8926bce70,No,"Tech / IT",3.0,8.0,8.0,5.0,7.0,9.0,Easy,"Better Salary",Male,26,Indonesia,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-15,"Asian / Asian American",26,26-30
62a9f0172e54c9003e5cdc25,Yes,"Tech / IT",5.0,9.0,7.0,7.0,8.0,9.0,"Neither easy nor difficult","Better Salary",Female,26,Canada,Bachelors,"Data Analyst",66000,85000,75500,Python,2022-06-15,"Asian / Asian American",26,26-30
62a9f8a4cf2555431739d694,No,Education,10.0,10.0,10.0,9.0,9.0,10.0,Difficult,"Remote Work",Male,25,Greece,Bachelors,"Data Engineer",66000,85000,75500,Python,2022-06-15,Other,25,21-25
62aa121dcec54911e9d446cc,Yes,"Tech / IT",5.0,3.0,7.0,4.0,5.0,3.0,Easy,Other,Male,34,"United States",Bachelors,"Data Scientist",125000,150000,137500,Python,2022-06-15,"Black / African",34,31-35
62aa1734f3072dd8926c4168,Yes,"Finance / Banking",7.0,10.0,10.0,10.0,4.0,5.0,"Neither easy nor difficult","Good Work/Life Balance",Female,32,Poland,Bachelors,Other,41000,65000,53000,"Power Query / DAX",2022-06-15,"Hispanic / Latino",32,31-35
62aa21e218134ddc75d8be11,No,Construction,2.0,2.0,2.0,2.0,2.0,2.0,Difficult,"Better Salary",Male,24,"United States",Associates,"Student / Job Seeker",0,40000,20000,R,2022-06-15,"Black / African",24,21-25
62aa29852e54c9003e5d50b5,Yes,"Tech / IT",7.0,3.0,3.0,2.0,5.0,9.0,Difficult,"Better Salary",Male,26,Argentina,Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-15,"Hispanic / Latino",26,26-30
62aa2f44bc6861bf3180fd06,Yes,"Retail / E-Commerce",4.0,7.0,5.0,6.0,4.0,6.0,Difficult,"Better Salary",Female,32,Sweden,Masters,"Data Analyst",41000,65000,53000,SQL,2022-06-15,"Black / African",32,31-35
62aa3454bae91e4b8b8d3249,No,"Tech / IT",5.0,1.0,7.0,1.0,1.0,2.0,"Neither easy nor difficult","Good Work/Life Balance",Male,40,Portugal,Masters,"Data Scientist",41000,65000,53000,R,2022-06-15,"White / Caucasian",40,36-40
62aa34e8f3072dd8926c7d56,No,"Consumer Goods",0.0,7.0,1.0,6.0,0.0,0.0,Easy,"Better Salary",Male,27,"United States",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-15,"Black / African",27,26-30
62aa356ff8d5efcc22020832,Yes,"Tech / IT",4.0,3.0,6.0,7.0,4.0,7.0,Easy,"Better Salary",Male,28,"United States",Masters,"Data Analyst",66000,85000,75500,R,2022-06-15,"Black / African",28,26-30
62aa3e6824a26260274264da,Yes,FMCG,1.0,9.0,5.0,5.0,1.0,1.0,Difficult,"Better Salary",Male,30,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-15,Other,30,26-30
62aa4790f8d5efcc2202266e,Yes,"Student / Unemployed",0.0,6.0,5.0,5.0,5.0,6.0,Difficult,"Remote Work",Male,37,"United States",Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-15,"White / Caucasian",37,36-40
62aa5761bc6861bf318141fc,No,"Tech / IT",7.0,7.0,5.0,5.0,0.0,0.0,Difficult,"Good Culture",Male,32,Australia,Bachelors,Other,41000,65000,53000,R,2022-06-15,"Asian / Asian American",32,31-35
62aa5c11f408bae018f7dec0,Yes,"Tech / IT",9.0,7.0,10.0,10.0,5.0,8.0,"Neither easy nor difficult","Better Salary",Male,24,"Saudi Arabia",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-15,Other,24,21-25
62aa956ef8d5efcc22028e3d,Yes,"Tech / IT",6.0,7.0,7.0,7.0,5.0,6.0,"Neither easy nor difficult","Better Salary",Male,39,Argentina,Associates,"Data Analyst",0,40000,20000,Python,2022-06-15,"White / Caucasian",39,36-40
62aa95970a77c1a77f709268,Yes,"Finance / Banking",6.0,8.0,7.0,4.0,4.0,2.0,Easy,Other,Male,34,Australia,Bachelors,"Data Analyst",125000,150000,137500,Python,2022-06-15,"Asian / Asian American",34,31-35
62aa98bfcf255543173adbdc,No,"Defense & Security",5.0,6.0,10.0,7.0,3.0,3.0,"Neither easy nor difficult","Remote Work",Male,27,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-15,"Black / African",27,26-30
62aaa387f8d5efcc22029fcb,Yes,Healthcare,7.0,7.0,4.0,7.0,7.0,7.0,Difficult,"Better Salary",Male,54,"United States","High School","Data Analyst",66000,85000,75500,SQL,2022-06-15,"White / Caucasian",54,50+
62aaa86bbae91e4b8b8dc832,No,"Tech / IT",0.0,,,,,,Difficult,"Remote Work",Female,20,India,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-15,"Asian / Asian American",20,"Under 21"
62aacd922e54c9003e5e33c2,Yes,"Finance / Banking",3.0,3.0,3.0,3.0,3.0,3.0,"Neither easy nor difficult","Good Work/Life Balance",Male,25,India,Masters,"Student / Job Seeker",0,40000,20000,SQL,2022-06-16,"Asian / Asian American",25,21-25
62aaeecd0f8c8599d5ba6923,No,"Tech / IT",7.0,7.0,2.0,2.0,7.0,9.0,Easy,"Good Work/Life Balance",Male,33,India,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-16,"Asian / Asian American",33,31-35
62aaf8397dc029e2d6773cde,Yes,"Tech / IT",4.0,8.0,8.0,8.0,10.0,10.0,"Very Easy","Remote Work",Male,30,"United Kingdom",Masters,"Data Analyst",41000,65000,53000,Python,2022-06-16,"White / Caucasian",30,26-30
62aaff342e54c9003e5e79b8,Yes,"Tech / IT",0.0,4.0,2.0,0.0,1.0,3.0,"Neither easy nor difficult","Better Salary",Male,31,Niger,"High School","Student / Job Seeker",0,40000,20000,Python,2022-06-16,"Black / African",31,31-35
62ab0bdc575fa3a5ae9413e5,Yes,Automotive,5.0,6.0,5.0,6.0,2.0,1.0,Difficult,"Remote Work",Male,22,France,Masters,"Student / Job Seeker",0,40000,20000,Python,2022-06-16,Other,22,21-25
62ab1cb0cec54911e9d5d187,Yes,"Tech / IT",8.0,10.0,10.0,10.0,8.0,9.0,"Neither easy nor difficult","Remote Work",Female,38,"United States",Bachelors,"Data Analyst",66000,85000,75500,R,2022-06-16,"Black / African",38,36-40
62ab3e62bae91e4b8b8ebe14,No,"Logistics & Warehousing",6.0,9.0,7.0,7.0,5.0,8.0,"Neither easy nor difficult","Good Work/Life Balance",Male,22,Malaysia,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-16,Other,22,21-25
62ab6ab318134ddc75dabb09,Yes,"Legal & Public Sector",2.0,3.0,4.0,5.0,3.0,6.0,"Very Easy","Better Salary",Male,33,India,Bachelors,"Data Scientist",0,40000,20000,Python,2022-06-16,"Asian / Asian American",33,31-35
62ab83a7d8c00e9f54263d2e,Yes,"Tech / IT",3.0,6.0,6.0,6.0,5.0,5.0,"Neither easy nor difficult","Better Salary",Male,27,Canada,Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-16,"White / Caucasian",27,26-30
62ab8bf65d257a28a319e9cb,No,"Tech / IT",0.0,6.0,3.0,0.0,0.0,10.0,"Neither easy nor difficult","Remote Work",Male,19,Algeria,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-16,"White / Caucasian",19,"Under 21"
62abec6cf3072dd8926f2ad0,No,"Retail / E-Commerce",1.0,6.0,2.0,5.0,1.0,0.0,"Neither easy nor difficult","Better Salary",Male,24,India,Bachelors,Other,0,40000,20000,Python,2022-06-16,"Asian / Asian American",24,21-25
62abee280f8c8599d5bc246d,No,"Finance / Banking",8.0,10.0,9.0,10.0,8.0,10.0,"Very Easy","Good Culture",Female,58,"United States",Masters,Other,150000,225000,187500,R,2022-06-16,"White / Caucasian",58,50+
62acc1f0cf255543173e59f7,No,"Tech / IT",2.0,2.0,5.0,6.0,6.0,3.0,"Neither easy nor difficult","Good Work/Life Balance",Male,22,Nigeria,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-17,"Black / African",22,21-25
62ace61d575fa3a5ae972d57,No,"Tech / IT",4.0,4.0,4.0,4.0,3.0,4.0,"Neither easy nor difficult","Better Salary",Male,26,Ireland,Masters,"Data Analyst",86000,105000,95500,Python,2022-06-17,"Asian / Asian American",26,26-30
62acf0890f8c8599d5bdce87,No,"Tech / IT",4.0,5.0,4.0,5.0,5.0,3.0,Easy,"Good Culture",Female,31,"United Kingdom",Bachelors,Other,41000,65000,53000,R,2022-06-17,"White / Caucasian",31,31-35
62ad591424a2626027471080,No,Entertainment,2.0,2.0,4.0,5.0,1.0,1.0,"Neither easy nor difficult","Better Salary",Male,23,"United States","High School","Data Analyst",41000,65000,53000,Python,2022-06-18,"Hispanic / Latino",23,21-25
62ade22318134ddc75de385f,No,Healthcare,7.0,10.0,10.0,10.0,7.0,8.0,"Neither easy nor difficult","Remote Work",Female,31,"United States",Masters,"Data Analyst",86000,105000,95500,Python,2022-06-18,"Asian / Asian American",31,31-35
62adf26f18134ddc75de4bb4,No,Construction,5.0,5.0,7.0,7.0,9.0,10.0,Difficult,"Better Salary",Female,24,"United States",Bachelors,"Student / Job Seeker",66000,85000,75500,R,2022-06-18,"Asian / Asian American",24,21-25
62ae680024a2626027483ebc,Yes,"Finance / Banking",8.0,10.0,10.0,10.0,10.0,10.0,"Neither easy nor difficult","Better Salary",Male,29,Mexico,Bachelors,"Data Engineer",41000,65000,53000,Python,2022-06-18,"Hispanic / Latino",29,26-30
62aee103f8f756164595adb8,Yes,Education,7.0,8.0,9.0,8.0,9.0,10.0,Difficult,"Good Work/Life Balance",Male,26,Indonesia,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-19,"Asian / Asian American",26,26-30
62af07be7dc029e2d67cc3c8,Yes,"Research & Science",3.0,9.0,9.0,9.0,9.0,9.0,"Neither easy nor difficult","Better Salary",Male,20,India,"High School","Student / Job Seeker",0,40000,20000,Python,2022-06-19,"Asian / Asian American",20,"Under 21"
62af10295d257a28a31e6ff8,Yes,Education,0.0,2.0,3.0,2.0,4.0,2.0,"Neither easy nor difficult","Better Salary",Male,23,India,Bachelors,"Data Analyst",0,40000,20000,Python,2022-06-19,"Asian / Asian American",23,21-25
62af387018134ddc75df894e,No,"Tech / IT",8.0,8.0,9.0,8.0,7.0,7.0,"Neither easy nor difficult","Good Work/Life Balance",Male,33,"United States",Masters,"Data Analyst",106000,125000,115500,Python,2022-06-19,"White / Caucasian",33,31-35
62af49025d257a28a31eb2f1,Yes,"Tech / IT",2.0,3.0,3.0,5.0,5.0,9.0,Easy,"Remote Work",Male,26,Nigeria,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-19,"Black / African",26,26-30
62af53ce0f8c8599d5c04934,Yes,Consulting,3.0,9.0,8.0,8.0,6.0,6.0,Difficult,"Better Salary",Male,27,India,Bachelors,"Data Analyst",0,40000,20000,R,2022-06-19,"Asian / Asian American",27,26-30
62af6371f8d5efcc2208e923,No,Entertainment,0.0,8.0,8.0,8.0,8.0,8.0,"Neither easy nor difficult","Better Salary",Male,22,Uzbekistan,Bachelors,"Student / Job Seeker",0,40000,20000,SQL,2022-06-19,"Asian / Asian American",22,21-25
62af9ed7f3072dd892739279,Yes,"Tech / IT",3.0,9.0,9.0,6.0,9.0,4.0,Easy,"Better Salary",Male,23,Spain,Masters,"Data Analyst",0,40000,20000,Python,2022-06-19,"White / Caucasian",23,21-25
62b152960f8c8599d5c31550,Yes,"Food & Beverage",3.0,6.0,7.0,5.0,4.0,4.0,"Neither easy nor difficult","Better Salary",Male,28,Mexico,Bachelors,Other,0,40000,20000,Python,2022-06-21,"Hispanic / Latino",28,26-30
62b16a5c5d257a28a321a74c,No,"Finance / Banking",7.0,5.0,4.0,6.0,4.0,5.0,Easy,"Good Work/Life Balance",Female,39,Portugal,Masters,"Data Analyst",41000,65000,53000,SQL,2022-06-21,"White / Caucasian",39,36-40
62b21d40bae91e4b8b985154,No,Sports,3.0,2.0,5.0,3.0,3.0,4.0,"Neither easy nor difficult","Better Salary",Male,37,"United States",Masters,Other,106000,125000,115500,Python,2022-06-21,"White / Caucasian",37,36-40
62b27004bc6861bf318c9038,Yes,Education,4.0,7.0,7.0,7.0,7.0,7.0,Difficult,"Better Salary",Female,29,"United States",Masters,"Data Architect / Database Administrator",41000,65000,53000,SQL,2022-06-21,"White / Caucasian",29,26-30
62b2ea87f8d5efcc220e3e21,Yes,"Finance / Banking",5.0,6.0,6.0,5.0,4.0,3.0,Easy,"Good Work/Life Balance",Male,42,"United States",Masters,"Data Analyst",106000,125000,115500,Python,2022-06-22,"White / Caucasian",42,41-50
62b35284cec54911e9e1818c,No,"Tech / IT",0.0,0.0,0.0,0.0,0.0,0.0,"Neither easy nor difficult","Good Culture",Female,25,Canada,Bachelors,"Student / Job Seeker",0,40000,20000,R,2022-06-22,"Asian / Asian American",25,21-25
62b4404df31287f32e14d1c1,Yes,"Retail / E-Commerce",5.0,5.0,5.0,5.0,4.0,5.0,Easy,"Better Salary",Male,66,Morocco,"High School","Data Architect / Database Administrator",0,40000,20000,Python,2022-06-23,"Black / African",66,50+
62b525563f28f20328aeee5c,Yes,"Retail / E-Commerce",8.0,5.0,6.0,6.0,5.0,7.0,Easy,"Better Salary",Male,26,"United States",Bachelors,"Data Analyst",125000,150000,137500,R,2022-06-23,"White / Caucasian",26,26-30
62b5a3e29bc428d5345f6e89,No,Manufacturing,4.0,6.0,7.0,7.0,4.0,6.0,Difficult,"Better Salary",Male,21,"United States",Bachelors,"Data Scientist",0,40000,20000,R,2022-06-24,"White / Caucasian",21,21-25
62b71083f31287f32e189026,Yes,"Tech / IT",1.0,2.0,1.0,2.0,1.0,2.0,Difficult,"Better Salary",Male,26,Oman,Bachelors,"Student / Job Seeker",0,40000,20000,Python,2022-06-25,"Asian / Asian American",26,26-30
62b795033b026e423f287ecd,No,"Tech / IT",6.0,6.0,6.0,6.0,4.0,3.0,Easy,"Growth & Learning",Male,24,"Costa Rica",Bachelors,"Data Engineer",0,40000,20000,Python,2022-06-25,"Hispanic / Latino",24,21-25
62b89039377223ff07b80fb5,No,Automotive,8.0,7.0,6.0,7.0,6.0,8.0,Easy,"Remote Work",Male,22,"United States",Bachelors,"Data Analyst",41000,65000,53000,Python,2022-06-26,"Asian / Asian American",22,21-25
